Amplitude Settings: 480.00, 480.00
Frequency Settings: 1.20,1.40
Bias Setting: 960
================================================================
Time [s]Pos [deg]Acutal Pos [deg]Velocity [RPM]Yaw [deg]Current [mA]
2.39, 1194.11, 88.53, 0.00, -17.08, 143.00
2.44, 1343.10, 90.90, 6.18, -14.19, 372.00
2.50, 1427.15, 93.02, 6.64, -3.46, 540.00
2.55, 1432.01, 95.74, 7.56, 16.19, 467.00
2.61, 1356.85, 98.74, 8.70, 43.71, 210.00
2.66, 1214.43, 101.99, 10.08, 71.22, 18.00
2.72, 1025.29, 103.84, 6.18, 98.74, -123.00
2.78, 806.90, 103.58, 0.23, 116.64, -556.00
2.83, 612.86, 101.82, -4.81, 120.07, -955.00
2.89, 497.36, 95.48, -17.40, 111.14, -854.00
2.95, 503.00, 82.63, -32.98, 101.42, -429.00
3.03, 685.40, 68.64, -30.69, 85.03, -15.00
3.08, 900.04, 64.59, -13.97, 77.36, 119.00
3.14, 1108.66, 66.88, 5.50, 69.46, 426.00
3.19, 1279.94, 72.16, 15.34, 74.07, 494.00
3.25, 1398.48, 83.95, 33.21, 91.17, 326.00
3.30, 1440.00, 98.38, 42.59, 102.55, 152.00
3.36, 1398.69, 110.26, 35.27, 107.40, 21.00
3.41, 1280.33, 116.42, 19.69, 103.29, -27.00
3.47, 1109.15, 116.07, 0.46, 93.93, -134.00
3.53, 900.64, 110.70, -14.66, 89.04, -356.00
3.58, 685.89, 102.61, -23.59, 75.52, -431.00
3.64, 522.98, 85.71, -45.80, 60.81, -262.00
3.70, 480.79, 67.85, -52.67, 56.24, -72.00
3.75, 550.78, 54.47, -40.99, 55.86, 0.00
3.81, 714.45, 48.49, -19.92, 63.25, 137.00
3.86, 938.69, 50.42, 3.89, 75.67, 392.00
3.92, 1136.54, 57.90, 21.30, 90.03, 447.00
3.97, 1303.95, 72.42, 41.45, 111.11, 426.00
4.03, 1410.95, 83.25, 33.66, 139.13, 546.00
4.09, 1438.99, 91.26, 24.05, 166.64, 484.00
4.14, 1384.15, 97.68, 19.24, 194.65, 240.00
4.20, 1254.81, 103.05, 16.03, 222.67, 22.00
4.25, 1077.20, 106.66, 11.22, 250.18, -113.00
4.31, 841.80, 107.54, 2.75, 281.20, -551.00
4.37, 635.84, 103.66, -10.08, 304.26, -762.00
4.43, 506.97, 93.54, -28.40, 312.65, -662.00
4.48, 485.18, 80.78, -37.56, 317.69, -431.00
4.54, 574.89, 70.49, -31.60, 312.96, -128.00
4.59, 756.17, 65.38, -16.49, 309.89, 9.00
4.65, 978.61, 66.97, 3.43, 299.47, 116.00
4.70, 1173.53, 73.57, 18.55, 293.34, 365.00
4.76, 1328.63, 77.97, 13.51, 303.33, 632.00
4.82, 1422.24, 85.18, 20.38, 321.99, 495.00
4.87, 1434.66, 95.30, 29.77, 342.06, 283.00
4.93, 1355.69, 104.46, 24.96, 356.46, 83.00
4.99, 1212.67, 107.71, 10.76, 360.08, -8.00
5.04, 1023.24, 105.25, -5.95, 361.89, -65.00
5.10, 800.63, 96.80, -23.13, 355.83, -133.00
5.15, 608.31, 83.69, -38.24, 346.70, -130.00
5.21, 495.64, 69.34, -43.05, 343.31, -85.00
5.26, 493.38, 56.76, -38.24, 350.33, -19.00
5.32, 599.28, 48.84, -24.50, 366.36, 42.00
5.38, 791.93, 46.46, -8.70, 394.38, 284.00
5.43, 1011.77, 54.03, 19.92, 406.91, 244.00
5.49, 1202.78, 65.65, 34.35, 429.11, 575.00
5.54, 1351.14, 74.10, 25.65, 456.43, 651.00
5.60, 1434.00, 83.42, 25.42, 486.95, 587.00
5.66, 1424.31, 91.70, 24.50, 514.96, 424.00
5.72, 1333.66, 98.12, 19.24, 542.48, 181.00
5.77, 1177.38, 101.55, 10.76, 570.49, 10.00
5.83, 986.53, 104.54, 8.93, 598.51, -231.00
5.88, 760.74, 105.16, 2.75, 616.73, -639.00
5.94, 577.91, 100.67, -12.14, 624.68, -867.00
5.99, 486.62, 92.05, -24.73, 623.63, -764.00
6.05, 505.33, 81.31, -31.60, 620.29, -431.00
6.10, 629.08, 71.98, -28.17, 620.81, -106.00
6.16, 832.85, 67.94, -13.51, 629.89, 27.00
6.22, 1065.97, 70.75, 6.87, 651.13, 157.00
6.28, 1245.61, 77.53, 19.47, 650.23, 326.00
6.33, 1378.62, 88.62, 31.60, 653.27, 201.00
6.39, 1437.76, 97.06, 26.79, 630.12, 340.00
