8.45, 722.26, 50.69, -16.72, 49.73, 116.00
8.51, 943.51, 52.10, 2.75, 56.48, 381.00
8.56, 1140.38, 60.19, 22.67, 63.54, 389.00
8.62, 1306.82, 75.86, 45.34, 80.35, 211.00
8.67, 1411.12, 94.95, 57.02, 94.17, 54.00
8.73, 1438.95, 110.70, 48.32, 98.32, 17.00
8.78, 1385.59, 119.42, 28.17, 101.37, 8.00
8.84, 1260.09, 121.26, 6.87, 100.13, -58.00
8.90, 1069.67, 118.01, -8.70, 85.34, -209.00
8.95, 857.65, 111.14, -19.69, 72.90, -312.00
9.01, 651.26, 97.94, -37.33, 55.31, -353.00
9.06, 515.74, 82.28, -46.94, 40.02, -272.00
9.12, 482.61, 67.67, -44.20, 30.44, -124.00
9.17, 560.64, 57.38, -32.29, 24.64, -12.00
9.23, 730.34, 52.98, -14.66, 22.30, 82.00
9.28, 952.76, 54.21, 2.29, 16.45, 345.00
9.34, 1147.70, 62.57, 22.90, 25.26, 348.00
9.39, 1309.79, 77.70, 44.65, 40.99, 200.00
9.45, 1412.58, 95.74, 53.36, 52.62, 90.00
9.51, 1436.53, 110.88, 41.91, 55.40, 29.00
9.56, 1372.94, 118.36, 23.36, 53.91, 10.00
9.62, 1239.34, 119.24, 4.12, 47.84, -56.00
9.68, 1058.39, 116.34, -8.02, 36.49, -194.00
9.73, 844.53, 109.74, -19.01, 24.81, -324.00
9.78, 641.07, 96.71, -36.64, 8.40, -347.00
9.84, 510.81, 80.96, -46.72, -4.21, -258.00
9.90, 483.66, 66.62, -43.74, -11.19, -107.00
9.95, 565.85, 56.58, -31.37, -13.73, -10.00
10.01, 738.51, 52.62, -13.28, -13.16, 98.00
10.06, 965.34, 54.47, 4.35, -7.15, 368.00
10.12, 1158.27, 62.48, 22.44, 0.02, 386.00
10.18, 1327.08, 79.20, 45.80, 19.28, 195.00
10.23, 1420.58, 97.24, 54.27, 31.96, 65.00
10.28, 1436.00, 111.50, 43.51, 35.61, 21.00
10.34, 1370.72, 119.15, 24.05, 35.58, 8.00
10.40, 1232.86, 119.94, 4.12, 30.14, -64.00
10.45, 1050.62, 116.07, -10.53, 31.67, -185.00
10.51, 835.58, 109.82, -17.86, 19.35, -366.00
10.56, 634.22, 97.06, -36.18, 2.00, -357.00
10.62, 507.63, 80.87, -48.55, -10.80, -236.00
10.67, 484.89, 65.65, -45.57, -18.79, -84.00
10.73, 573.69, 55.35, -32.29, -21.09, -7.00
10.79, 769.73, 51.66, -10.99, -20.07, 139.00
10.84, 991.34, 54.47, 6.87, -21.03, 394.00
10.90, 1181.67, 63.62, 26.56, -9.99, 365.00
10.95, 1334.42, 80.26, 47.63, 8.34, 183.00
11.01, 1423.70, 98.30, 54.50, 20.58, 69.00
11.06, 1433.80, 112.02, 42.37, 23.91, 22.00
11.12, 1362.67, 118.98, 22.44, 24.18, 9.00
11.17, 1223.28, 119.42, 2.52, 19.89, -61.00
11.23, 1039.26, 115.63, -10.31, 9.44, -210.00
11.28, 822.62, 108.94, -19.24, -1.49, -353.00
11.34, 624.45, 95.83, -37.78, -17.01, -348.00
11.39, 503.31, 79.46, -47.86, -28.80, -234.00
11.46, 493.90, 63.45, -43.05, -35.48, -59.00
11.51, 600.74, 54.12, -28.85, -37.41, -7.00
11.57, 790.05, 51.57, -9.62, -36.45, 168.00
11.62, 1010.06, 54.91, 8.47, -35.17, 376.00
11.68, 1198.15, 65.74, 30.46, -22.53, 322.00
11.73, 1345.88, 82.54, 49.69, -3.60, 154.00
11.79, 1428.19, 100.23, 52.44, 7.58, 77.00
11.84, 1431.14, 112.64, 38.47, 9.68, 29.00
11.90, 1354.22, 118.36, 19.01, 10.06, 9.00
11.95, 1210.47, 118.36, 1.14, 5.86, -56.00
12.01, 1024.27, 114.49, -10.76, -4.10, -224.00
12.07, 785.92, 107.01, -20.38, -17.31, -362.00
12.12, 597.83, 93.54, -38.70, -31.85, -353.00
12.18, 492.87, 77.18, -48.09, -41.39, -209.00
12.23, 496.20, 62.74, -43.51, -46.42, -49.00
12.30, 640.01, 52.36, -25.42, -47.13, 35.00
12.35, 843.16, 51.13, -5.50, -45.14, 242.00
12.41, 1060.75, 55.88, 13.05, -38.03, 414.00
12.46, 1241.30, 68.38, 36.18, -23.35, 291.00
12.52, 1374.16, 86.77, 53.13, -4.94, 124.00
12.57, 1436.82, 103.49, 51.07, 4.29, 59.00
12.63, 1418.64, 114.40, 33.66, 8.91, 23.00
12.69, 1308.13, 118.54, 11.91, 9.13, -15.00
12.74, 1145.48, 116.07, -6.41, 10.33, -66.00
12.80, 949.95, 111.85, -12.60, 6.07, -307.00
12.85, 727.88, 103.58, -23.36, -8.30, -396.00
12.91, 559.09, 89.94, -39.85, -26.89, -378.00
12.97, 482.32, 74.89, -44.43, -38.52, -228.00
13.02, 516.81, 62.83, -37.78, -46.07, -60.00
13.08, 653.41, 55.62, -22.67, -47.31, 18.00
13.13, 860.39, 55.18, -2.75, -46.10, 181.00
13.19, 1072.01, 60.10, 13.05, -44.90, 427.00
13.24, 1253.44, 69.43, 28.17, -31.83, 354.00
13.30, 1388.34, 87.56, 49.24, -14.08, 144.00
13.36, 1439.31, 104.81, 51.53, -5.21, 38.00
13.41, 1409.03, 116.60, 36.41, -2.90, 6.00
13.47, 1302.63, 121.26, 15.80, -5.54, -37.00
13.52, 1138.14, 119.33, -4.12, -10.06, -130.00
13.58, 936.49, 114.22, -15.11, -16.80, -354.00
13.63, 716.18, 104.02, -28.85, -34.50, -368.00
13.69, 551.84, 88.18, -46.49, -53.05, -294.00
13.74, 481.19, 71.90, -48.78, -63.30, -152.00
13.80, 520.44, 59.40, -38.70, -67.89, -28.00
13.85, 660.59, 52.80, -21.30, -67.14, 37.00
13.91, 894.45, 53.15, 0.23, -62.77, 247.00
13.97, 1100.60, 58.87, 16.26, -52.46, 434.00
14.02, 1276.33, 71.81, 36.87, -38.39, 276.00
14.08, 1394.97, 90.29, 54.27, -22.32, 90.00
14.13, 1439.88, 107.54, 52.21, -16.80, 22.00
14.19, 1403.45, 118.54, 34.12, -15.76, 6.00
14.24, 1291.84, 122.23, 13.05, -17.88, -56.00
14.30, 1123.98, 119.77, -5.72, -18.95, -164.00
14.35, 923.04, 114.40, -15.80, -33.14, -308.00
14.41, 701.11, 102.26, -34.35, -51.11, -341.00
14.47, 542.81, 85.98, -47.86, -67.12, -269.00
14.52, 480.00, 68.99, -46.94, -76.82, -130.00
14.58, 535.46, 57.90, -35.04, -80.71, -20.00
14.64, 691.86, 52.62, -17.17, -80.43, 55.00
14.69, 907.82, 53.33, 0.46, -68.49, 305.00
14.74, 1111.60, 59.84, 17.86, -61.30, 391.00
14.80, 1282.25, 73.66, 40.08, -46.01, 233.00
14.85, 1398.27, 92.40, 54.73, -31.82, 79.00
14.91, 1439.99, 108.68, 49.46, -26.44, 23.00
14.97, 1400.35, 118.45, 31.14, -25.40, 9.00
15.02, 1286.06, 121.44, 10.31, -27.38, -41.00
15.08, 1113.08, 119.33, -5.50, -32.59, -170.00
15.14, 888.69, 112.29, -18.78, -46.68, -304.00
15.19, 676.08, 99.70, -36.18, -63.55, -353.00
15.25, 526.80, 84.04, -46.49, -77.96, -279.00
15.30, 480.36, 68.90, -44.88, -86.63, -143.00
15.36, 544.01, 58.26, -33.66, -90.73, -19.00
15.41, 703.14, 53.33, -16.49, -91.03, 60.00
15.47, 921.23, 54.12, 1.14, -77.73, 307.00
15.52, 1122.51, 60.90, 18.78, -70.82, 383.00
15.58, 1290.71, 75.06, 40.76, -55.57, 225.00
15.63, 1402.85, 93.37, 54.50, -42.15, 70.00
15.69, 1439.92, 109.30, 48.55, -37.57, 19.00
15.74, 1395.63, 118.89, 30.00, -37.58, 7.00
15.80, 1282.89, 121.70, 10.76, -41.71, -46.00
15.85, 1112.42, 119.50, -5.72, -46.74, -171.00
15.90, 908.83, 113.17, -17.17, -58.09, -296.00
15.96, 689.20, 100.76, -35.49, -74.70, -341.00
16.02, 535.93, 85.01, -46.72, -88.42, -286.00
16.07, 480.00, 69.96, -44.88, -96.37, -156.00
16.13, 534.25, 59.22, -34.12, -100.21, -31.00
16.18, 686.22, 53.86, -16.95, -100.67, 39.00
16.24, 901.03, 54.56, 0.46, -98.43, 253.00
16.29, 1106.03, 60.54, 16.26, -91.01, 398.00
16.36, 1323.62, 78.67, 44.43, -67.53, 227.00
16.42, 1419.05, 96.18, 51.98, -54.98, 75.00
16.47, 1436.66, 110.26, 43.05, -50.11, 27.00
16.53, 1373.47, 118.45, 25.88, -50.40, 9.00
16.58, 1240.19, 119.86, 5.72, -54.66, -63.00
16.64, 1059.41, 116.95, -7.79, -64.88, -211.00
16.69, 845.70, 110.18, -19.24, -76.85, -334.00
16.75, 641.97, 96.98, -38.01, -93.52, -346.00
16.81, 509.76, 80.87, -47.40, -106.00, -264.00
16.86, 484.04, 66.62, -43.51, -112.98, -114.00
16.92, 567.58, 56.85, -30.69, -115.31, -12.00
16.98, 764.03, 53.06, -10.76, -114.15, 112.00
17.03, 986.01, 55.53, 6.41, -111.53, 379.00
17.09, 1176.92, 63.89, 24.05, -102.06, 372.00
17.14, 1331.05, 79.90, 45.57, -84.76, 189.00
17.20, 1422.29, 98.03, 54.73, -72.77, 59.00
17.25, 1435.16, 112.38, 43.97, -69.83, 16.00
17.31, 1367.48, 120.21, 24.50, -70.68, -12.00
17.36, 1230.73, 120.74, 3.43, -76.11, -72.00
17.42, 1048.08, 117.13, -10.08, -88.95, -224.00
17.47, 828.60, 109.91, -21.07, -102.10, -341.00
17.53, 628.94, 95.92, -39.62, -118.90, -339.00
17.59, 500.14, 78.58, -48.55, -131.58, -228.00
17.64, 488.92, 64.50, -42.59, -137.99, -87.00
17.70, 588.49, 55.44, -28.62, -139.39, -7.00
17.75, 772.51, 52.80, -9.62, -137.83, 126.00
17.81, 993.92, 55.53, 6.87, -137.54, 378.00
17.86, 1183.95, 64.59, 25.65, -126.66, 355.00
17.92, 1336.03, 80.61, 47.17, -109.25, 177.00
17.97, 1424.36, 99.18, 54.50, -97.14, 55.00
18.03, 1433.38, 113.08, 43.05, -95.23, 16.00
18.08, 1361.26, 120.12, 23.13, -95.26, -13.00
18.14, 1221.11, 120.38, 2.29, -100.68, -71.00
18.20, 1015.20, 116.16, -11.45, -110.47, -265.00
18.25, 795.71, 108.06, -22.90, -127.23, -353.00
18.31, 604.78, 93.90, -41.22, -144.62, -333.00
18.36, 495.38, 77.44, -48.55, -156.29, -223.00
18.42, 492.64, 63.71, -42.14, -162.63, -76.00
18.48, 599.94, 55.09, -27.25, -163.85, -7.00
18.53, 788.92, 52.89, -8.02, -162.08, 142.00
18.58, 1009.03, 56.14, 8.24, -162.03, 389.00
18.64, 1197.25, 65.38, 26.34, -150.85, 361.00
18.69, 1345.26, 81.58, 47.63, -133.96, 174.00
18.75, 1427.96, 100.06, 54.27, -122.96, 53.00
18.81, 1427.58, 114.31, 40.30, -122.20, 12.00
18.86, 1344.24, 120.47, 19.92, -123.07, -17.00
18.92, 1195.76, 119.94, -0.23, -128.11, -79.00
18.98, 1003.72, 115.46, -12.37, -140.77, -271.00
19.03, 779.20, 107.18, -23.59, -158.32, -355.00
19.10, 564.94, 89.76, -43.97, -180.09, -311.00
19.15, 483.47, 73.57, -47.86, -190.93, -196.00
19.21, 511.38, 60.98, -38.93, -195.60, -41.00
19.26, 645.44, 53.59, -23.36, -195.42, 28.00
19.32, 850.19, 52.62, -4.35, -192.18, 209.00
19.37, 1063.28, 57.55, 13.28, -186.93, 419.00
19.43, 1260.62, 70.58, 35.72, -172.72, 292.00
19.49, 1385.91, 88.70, 52.67, -156.16, 110.00
19.55, 1439.00, 105.86, 51.30, -149.87, 36.00
19.60, 1409.64, 116.95, 34.12, -148.79, 10.00
19.66, 1303.83, 120.91, 13.74, -150.07, -35.00
19.71, 1139.74, 118.62, -5.27, -152.61, -113.00
19.77, 942.71, 113.87, -13.97, -165.94, -309.00
19.82, 721.58, 103.31, -30.00, -183.31, -357.00
19.88, 552.90, 88.09, -44.88, -200.70, -309.00
19.93, 481.33, 72.16, -46.94, -211.60, -172.00
19.99, 519.63, 60.10, -37.56, -217.20, -34.00
20.05, 675.75, 53.06, -20.15, -217.68, 42.00
20.10, 888.28, 53.24, -0.92, -214.56, 257.00
20.16, 1095.48, 58.87, 15.80, -205.56, 412.00
20.21, 1269.53, 71.90, 37.33, -191.28, 262.00
20.27, 1391.11, 90.29, 54.27, -175.33, 85.00
20.32, 1439.60, 107.62, 51.53, -169.92, 26.00
20.38, 1405.46, 118.27, 33.66, -169.47, 7.00
20.43, 1295.68, 121.97, 12.82, -171.96, -44.00
20.49, 1128.98, 119.59, -5.50, -174.59, -159.00
20.54, 929.27, 114.22, -15.34, -188.84, -295.00
20.60, 709.98, 102.43, -33.66, -206.79, -340.00
20.66, 535.65, 84.92, -47.40, -223.16, -273.00
20.71, 480.00, 69.43, -45.57, -232.42, -152.00
20.77, 536.50, 58.61, -34.35, -236.29, -24.00
20.83, 690.20, 53.33, -17.17, -235.81, 50.00
20.88, 905.82, 54.30, 1.14, -232.37, 265.00
20.93, 1109.96, 60.54, 17.17, -223.73, 392.00
20.99, 1280.97, 73.83, 38.70, -206.31, 237.00
21.05, 1397.56, 91.87, 53.59, -190.26, 91.00
21.10, 1439.98, 104.72, 39.16, -178.98, 301.00
21.16, 1399.59, 104.72, 2.29, -177.58, 229.00
21.23, 1236.81, 104.90, 0.23, -176.26, 31.00
21.28, 1055.35, 103.05, -4.35, -182.40, -41.00
21.34, 841.03, 98.82, -12.14, -185.24, -201.00
21.39, 638.37, 90.99, -22.21, -186.44, -398.00
21.45, 508.11, 84.30, -20.61, -199.95, -657.00
21.50, 484.69, 76.74, -21.76, -203.35, -462.00
21.56, 570.37, 70.58, -18.78, -209.04, -208.00
21.61, 745.49, 67.94, -9.16, -214.47, -19.00
21.67, 972.06, 67.67, -1.14, -216.36, 167.00
21.73, 1164.37, 70.58, 6.87, -216.31, 428.00
21.78, 1322.04, 78.06, 21.30, -205.67, 413.00
21.84, 1424.31, 91.17, 35.27, -196.31, 311.00
21.90, 1434.00, 99.44, 25.42, -190.13, 410.00
21.95, 1363.33, 99.53, 1.37, -189.37, 277.00
22.01, 1224.29, 99.53, 0.00, -184.89, 68.00
22.06, 1040.45, 98.30, -2.98, -190.23, -19.00
22.12, 823.97, 93.63, -13.05, -196.26, -144.00
22.17, 625.46, 85.89, -22.44, -199.36, -237.00
22.23, 503.74, 75.15, -31.60, -212.23, -351.00
22.28, 486.75, 70.14, -16.72, -229.24, -366.00
22.34, 580.97, 66.00, -12.14, -239.55, -120.00
22.39, 761.46, 63.54, -8.24, -252.18, 21.00
22.45, 998.04, 64.42, 1.83, -262.22, 228.00
22.51, 1187.61, 67.23, 7.79, -265.52, 645.00
22.56, 1340.80, 71.19, 11.45, -268.22, 722.00
22.62, 1426.26, 81.22, 28.62, -277.56, 491.00
22.67, 1432.68, 94.95, 40.08, -288.52, 192.00
22.73, 1358.98, 107.10, 36.64, -292.69, 31.00
22.78, 1217.64, 111.41, 14.89, -299.84, -18.00
22.84, 1029.05, 108.15, -8.02, -318.30, -80.00
22.89, 811.10, 99.70, -24.05, -337.45, -169.00
22.95, 615.93, 87.03, -36.64, -353.96, -169.00
23.00, 499.74, 72.60, -43.05, -365.11, -132.00
23.06, 494.78, 59.22, -37.33, -370.57, -36.00
23.12, 603.15, 52.71, -20.61, -372.76, 11.00
23.17, 797.40, 53.06, -0.46, -375.90, 106.00
23.23, 1016.73, 59.14, 16.49, -381.17, 227.00
23.28, 1203.97, 70.93, 34.81, -385.60, 206.00
23.34, 1349.84, 86.59, 45.80, -386.57, 140.00
23.40, 1429.63, 101.64, 45.34, -386.42, 81.00
23.45, 1429.81, 113.17, 35.49, -386.47, 24.00
23.50, 1350.35, 118.89, 18.32, -386.68, -9.00
23.56, 1204.72, 118.27, -0.23, -389.55, -61.00
23.61, 1017.60, 113.17, -14.43, -392.07, -149.00
23.67, 778.64, 102.17, -29.77, -397.41, -231.00
23.73, 592.73, 88.62, -39.85, -400.50, -264.00
23.78, 491.13, 74.54, -42.59, -394.75, -188.00
23.84, 498.28, 62.66, -36.41, -389.68, -75.00
23.90, 612.30, 55.88, -21.53, -388.27, -11.00
23.95, 806.13, 55.44, -2.75, -384.65, 106.00
24.01, 1024.60, 60.81, 14.20, -379.74, 224.00
24.06, 1210.76, 73.22, 36.18, -377.43, 160.00
24.12, 1354.41, 89.94, 49.92, -380.32, 68.00
24.17, 1431.88, 105.78, 46.94, -386.15, 26.00
24.23, 1427.31, 116.78, 34.12, -390.12, 10.00
24.29, 1332.36, 122.06, 14.89, -393.59, -29.00
24.34, 1175.53, 120.74, -2.52, -393.69, -104.00
24.40, 984.46, 114.49, -17.63, -391.95, -185.00
24.45, 762.39, 103.84, -30.92, -393.14, -287.00
24.51, 581.59, 89.41, -42.59, -395.21, -272.00
24.56, 487.66, 73.13, -47.86, -394.56, -151.00
24.62, 502.14, 59.84, -41.45, -390.34, -32.00
24.67, 621.72, 51.92, -25.19, -386.23, 22.00
24.73, 822.99, 52.27, -0.92, -384.66, 139.00
24.78, 1039.59, 59.66, 20.15, -387.40, 238.00
24.84, 1235.54, 73.74, 39.85, -391.23, 199.00
24.90, 1370.54, 90.73, 49.46, -392.09, 86.00
24.95, 1435.95, 105.34, 44.43, -392.01, 55.00
25.01, 1419.65, 114.93, 29.77, -391.04, 26.00
25.06, 1324.97, 118.18, 11.22, -391.36, -12.00
25.12, 1168.43, 116.34, -4.58, -392.32, -59.00
25.17, 976.55, 110.70, -16.26, -391.54, -157.00
Amplitude Settings: 480.00, 480.00
Frequency Settings: 1.20,1.40
Bias Setting: 960
================================================================
Time [s]Pos [deg]Acutal Pos [deg]Velocity [RPM]Yaw [deg]Current [mA]
2.39, 1194.11, 88.53, 0.00, -17.08, 143.00
2.44, 1343.10, 90.90, 6.18, -14.19, 372.00
2.50, 1427.15, 93.02, 6.64, -3.46, 540.00
2.55, 1432.01, 95.74, 7.56, 16.19, 467.00
2.61, 1356.85, 98.74, 8.70, 43.71, 210.00
2.66, 1214.43, 101.99, 10.08, 71.22, 18.00
2.72, 1025.29, 103.84, 6.18, 98.74, -123.00
2.78, 806.90, 103.58, 0.23, 116.64, -556.00
2.83, 612.86, 101.82, -4.81, 120.07, -955.00
2.89, 497.36, 95.48, -17.40, 111.14, -854.00
2.95, 503.00, 82.63, -32.98, 101.42, -429.00
3.03, 685.40, 68.64, -30.69, 85.03, -15.00
3.08, 900.04, 64.59, -13.97, 77.36, 119.00
3.14, 1108.66, 66.88, 5.50, 69.46, 426.00
3.19, 1279.94, 72.16, 15.34, 74.07, 494.00
3.25, 1398.48, 83.95, 33.21, 91.17, 326.00
3.30, 1440.00, 98.38, 42.59, 102.55, 152.00
3.36, 1398.69, 110.26, 35.27, 107.40, 21.00
3.41, 1280.33, 116.42, 19.69, 103.29, -27.00
3.47, 1109.15, 116.07, 0.46, 93.93, -134.00
3.53, 900.64, 110.70, -14.66, 89.04, -356.00
3.58, 685.89, 102.61, -23.59, 75.52, -431.00
3.64, 522.98, 85.71, -45.80, 60.81, -262.00
3.70, 480.79, 67.85, -52.67, 56.24, -72.00
3.75, 550.78, 54.47, -40.99, 55.86, 0.00
3.81, 714.45, 48.49, -19.92, 63.25, 137.00
3.86, 938.69, 50.42, 3.89, 75.67, 392.00
3.92, 1136.54, 57.90, 21.30, 90.03, 447.00
3.97, 1303.95, 72.42, 41.45, 111.11, 426.00
4.03, 1410.95, 83.25, 33.66, 139.13, 546.00
4.09, 1438.99, 91.26, 24.05, 166.64, 484.00
4.14, 1384.15, 97.68, 19.24, 194.65, 240.00
4.20, 1254.81, 103.05, 16.03, 222.67, 22.00
4.25, 1077.20, 106.66, 11.22, 250.18, -113.00
4.31, 841.80, 107.54, 2.75, 281.20, -551.00
4.37, 635.84, 103.66, -10.08, 304.26, -762.00
4.43, 506.97, 93.54, -28.40, 312.65, -662.00
4.48, 485.18, 80.78, -37.56, 317.69, -431.00
4.54, 574.89, 70.49, -31.60, 312.96, -128.00
4.59, 756.17, 65.38, -16.49, 309.89, 9.00
4.65, 978.61, 66.97, 3.43, 299.47, 116.00
4.70, 1173.53, 73.57, 18.55, 293.34, 365.00
4.76, 1328.63, 77.97, 13.51, 303.33, 632.00
4.82, 1422.24, 85.18, 20.38, 321.99, 495.00
4.87, 1434.66, 95.30, 29.77, 342.06, 283.00
4.93, 1355.69, 104.46, 24.96, 356.46, 83.00
4.99, 1212.67, 107.71, 10.76, 360.08, -8.00
5.04, 1023.24, 105.25, -5.95, 361.89, -65.00
5.10, 800.63, 96.80, -23.13, 355.83, -133.00
5.15, 608.31, 83.69, -38.24, 346.70, -130.00
5.21, 495.64, 69.34, -43.05, 343.31, -85.00
5.26, 493.38, 56.76, -38.24, 350.33, -19.00
5.32, 599.28, 48.84, -24.50, 366.36, 42.00
