
Amplitude Settings: 480.00, 480.00
Frequency Settings: 1.10,1.50
Bias Setting: 960
================================================================
Time [s]Pos [deg]Acutal Pos [deg]Velocity [RPM]Yaw [deg]Current [mA]
2.34, 845.15, 80.61, -13.28, -31.00, -56.00
2.39, 1059.99, 78.23, -7.10, -40.47, 147.00
2.45, 1229.80, 79.73, 2.98, -43.39, 387.00
2.51, 1357.84, 84.66, 14.20, -38.24, 410.00
2.56, 1429.78, 93.46, 25.65, -30.69, 305.00
2.62, 1432.80, 102.96, 27.71, -25.66, 150.00
2.67, 1366.57, 110.35, 21.98, -19.83, 30.00
2.73, 1240.18, 114.14, 12.14, -8.33, -30.00
2.78, 1075.57, 114.58, 1.83, -9.25, -198.00
2.84, 866.42, 110.44, -11.22, -17.32, -382.00
2.90, 628.73, 100.50, -26.34, -35.12, -527.00
2.95, 498.87, 88.35, -35.95, -53.90, -553.00
3.01, 494.51, 76.65, -34.81, -69.29, -341.00
3.07, 613.68, 67.58, -27.48, -85.48, -62.00
3.12, 828.19, 63.27, -14.66, -103.50, 75.00
3.18, 1044.11, 63.62, -0.23, -111.89, 303.00
3.23, 1216.26, 69.34, 16.95, -103.62, 431.00
3.29, 1348.56, 81.75, 34.81, -89.65, 273.00
3.34, 1426.19, 96.71, 43.97, -78.98, 144.00
3.40, 1434.85, 109.12, 36.87, -78.41, 60.00
3.45, 1374.94, 115.81, 21.07, -87.33, 17.00
3.51, 1253.16, 116.86, 4.35, -99.74, -30.00
3.57, 1071.96, 113.52, -8.70, -115.36, -124.00
3.63, 861.45, 108.06, -16.03, -132.26, -364.00
3.68, 641.65, 97.86, -28.62, -154.60, -375.00
3.74, 504.05, 81.84, -46.49, -170.82, -242.00
3.80, 490.54, 65.82, -47.86, -176.43, -65.00
3.85, 601.76, 54.65, -34.35, -174.11, -6.00
3.91, 811.41, 51.04, -13.05, -164.80, 206.00
3.96, 1031.41, 55.26, 10.76, -147.70, 386.00
4.02, 1205.29, 63.80, 24.50, -130.24, 479.00
4.07, 1342.88, 78.06, 40.99, -109.20, 325.00
4.13, 1422.96, 90.55, 38.70, -81.68, 354.00
4.19, 1434.79, 102.26, 32.06, -51.67, 131.00
4.24, 1373.05, 112.29, 29.77, -29.94, 3.00
4.30, 1252.84, 118.71, 19.92, -15.84, -72.00
4.36, 1087.63, 118.62, 1.37, -2.62, -234.00
4.41, 887.62, 115.02, -10.31, -0.83, -500.00
4.47, 658.49, 104.81, -28.17, -7.62, -460.00
4.52, 511.43, 88.62, -46.94, -16.90, -402.00
4.58, 485.72, 72.78, -46.94, -23.99, -194.00
4.63, 587.46, 61.69, -34.81, -32.73, -17.00
4.69, 790.59, 56.94, -15.80, -41.07, 106.00
4.74, 1015.37, 58.78, 4.12, -50.90, 394.00
4.80, 1205.64, 66.70, 21.76, -41.97, 401.00
4.86, 1343.12, 80.43, 39.16, -22.73, 263.00
4.92, 1423.93, 95.83, 45.57, -9.07, 155.00
4.97, 1436.51, 108.15, 37.10, -3.68, 68.00
5.03, 1379.46, 115.02, 21.53, -6.49, 26.00
5.08, 1262.93, 116.25, 5.04, -11.58, -23.00
5.14, 1099.99, 113.52, -7.33, -20.84, -88.00
5.19, 905.01, 109.03, -13.51, -31.11, -305.00
5.25, 672.35, 98.91, -28.40, -47.56, -352.00
5.31, 517.97, 83.51, -44.65, -62.58, -268.00
5.36, 483.34, 67.41, -47.40, -68.00, -89.00
5.42, 587.80, 54.91, -35.27, -65.96, -3.00
5.48, 791.10, 50.16, -15.80, -58.17, 201.00
5.53, 1015.77, 53.33, 7.79, -40.86, 503.00
5.59, 1191.59, 61.78, 24.05, -27.40, 429.00
5.64, 1331.06, 77.18, 44.43, 0.61, 399.00
5.70, 1418.54, 88.70, 35.49, 28.13, 391.00
5.76, 1438.19, 99.26, 31.37, 56.14, 211.00
5.81, 1388.59, 109.12, 29.08, 81.76, 23.00
5.87, 1275.31, 116.25, 21.98, 99.91, -40.00
5.92, 1118.52, 117.74, 5.72, 120.50, -201.00
5.98, 926.99, 115.46, -6.41, 125.92, -421.00
6.03, 690.31, 105.86, -27.02, 120.91, -477.00
6.09, 517.75, 88.88, -44.88, 111.17, -420.00
6.15, 483.96, 73.66, -44.88, 104.80, -229.00
6.20, 576.98, 62.57, -34.58, 95.60, -26.00
6.26, 774.79, 57.29, -17.17, 90.19, 81.00
6.32, 1002.97, 58.61, 2.29, 94.93, 386.00
6.37, 1180.24, 65.12, 18.55, 100.42, 409.00
6.43, 1322.77, 78.58, 38.24, 119.71, 243.00
6.48, 1414.57, 94.95, 48.09, 133.69, 132.00
6.54, 1439.13, 108.42, 40.30, 139.30, 56.00
6.59, 1394.23, 116.07, 24.05, 135.89, 21.00
6.65, 1284.90, 118.01, 6.64, 128.12, -24.00
6.71, 1115.00, 115.37, -7.10, 116.22, -107.00
6.76, 926.44, 110.70, -13.51, 98.17, -280.00
6.82, 689.86, 99.79, -30.69, 81.74, -324.00
6.88, 526.80, 83.69, -46.72, 67.24, -245.00
6.93, 481.28, 67.32, -48.32, 61.31, -87.00
6.99, 564.08, 55.62, -36.64, 61.57, -2.00
7.04, 754.63, 50.34, -16.72, 66.84, 167.00
7.10, 986.83, 52.89, 5.50, 76.99, 458.00
7.16, 1165.74, 60.37, 21.07, 88.16, 459.00
7.21, 1311.96, 75.42, 44.20, 106.31, 263.00
7.27, 1409.12, 92.05, 49.46, 129.11, 146.00
7.32, 1439.83, 107.45, 45.11, 141.22, 43.00
7.40, 1372.23, 118.71, 23.82, 152.88, 9.00
7.45, 1251.57, 120.03, 5.27, 157.82, -55.00
7.51, 1086.08, 117.22, -7.56, 156.37, -190.00
7.56, 880.99, 110.53, -19.01, 144.14, -275.00
7.63, 616.73, 95.22, -38.01, 130.00, -379.00
7.69, 494.47, 80.26, -43.97, 121.42, -326.00
7.74, 497.67, 66.88, -39.85, 113.44, -112.00
7.80, 625.57, 57.64, -28.62, 108.85, -7.00
7.85, 844.48, 55.09, -9.39, 102.78, 187.00
7.91, 1059.50, 58.08, 8.02, 103.87, 396.00
7.96, 1226.63, 68.73, 30.00, 116.25, 327.00
8.02, 1364.85, 86.15, 47.63, 134.17, 170.00
8.08, 1432.23, 101.29, 44.88, 142.23, 107.00
8.14, 1430.43, 111.58, 31.14, 143.42, 62.00
8.19, 1359.64, 116.07, 14.43, 140.44, 19.00
