Amplitude Settings: 480.00, 480.00
Frequency Settings: 1.30,1.30
Bias Setting: 1040
================================================================
Time [s]Pos [deg]Acutal Pos [deg]Velocity [RPM]Yaw [deg]Current [mA]
40.92, 1487.17, 89.58, 50.61, -547.22, 325.00
41.02, 1460.78, 119.15, 40.53, -547.03, 9.00
41.13, 1129.06, 126.28, 4.81, -550.64, -230.00
41.24, 735.44, 111.94, -27.02, -580.16, -448.00
41.35, 560.02, 80.78, -49.46, -591.15, -196.00
41.45, 728.49, 60.19, -24.96, -605.41, 37.00
41.56, 1120.14, 61.86, 7.10, -602.30, 299.00
41.67, 1454.38, 82.46, 36.64, -573.55, 464.00
41.77, 1491.73, 109.30, 36.87, -570.57, 99.00
41.89, 1183.15, 121.09, 10.08, -585.04, -100.00
41.99, 780.52, 111.23, -18.78, -619.99, -429.00
42.10, 563.79, 88.79, -40.99, -655.03, -306.00
42.21, 688.24, 59.49, -40.30, -660.68, 31.00
42.31, 1064.71, 56.41, 1.83, -629.65, 370.00
42.42, 1423.49, 76.82, 38.01, -592.08, 487.00
42.53, 1507.50, 98.12, 28.17, -538.55, 503.00
42.63, 1256.58, 109.47, 16.72, -485.02, -3.00
42.74, 850.48, 113.61, 2.75, -444.62, -369.00
42.85, 580.17, 99.00, -26.34, -435.30, -869.00
42.96, 639.31, 85.71, -19.47, -466.91, -416.00
43.07, 1005.04, 75.06, -16.72, -509.81, 51.00
43.17, 1384.70, 76.21, 5.27, -524.53, 624.00
43.28, 1516.97, 95.92, 35.95, -516.12, 300.00
43.40, 1267.80, 119.33, 27.02, -490.81, -81.00
43.51, 862.19, 116.60, -11.91, -465.04, -325.00
43.62, 583.96, 93.46, -39.16, -450.04, -434.00
43.72, 634.56, 61.86, -50.61, -446.24, 0.00
43.83, 976.85, 55.00, 2.06, -447.78, 263.00
43.94, 1364.38, 75.59, 35.95, -453.01, 343.00
44.04, 1519.51, 100.50, 38.24, -449.48, 255.00
44.15, 1331.09, 117.22, 20.38, -442.12, -11.00
44.26, 911.31, 113.43, -10.53, -437.76, -153.00
44.37, 602.78, 92.22, -38.47, -444.45, -334.00
44.48, 607.50, 66.18, -36.87, -456.24, -20.00
44.58, 922.08, 58.87, -4.58, -451.31, 194.00
44.69, 1321.16, 73.74, 29.31, -450.63, 307.00
44.80, 1518.79, 100.14, 42.14, -443.82, 234.00
44.91, 1373.40, 119.86, 24.96, -441.97, -8.00
